Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Skills_Tokenized
214275046,Angela,Bell,Angela.Bell000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,30,30000,High,3.02,Medium,FALSE,"['Data Preprocessing', 'Presentation Skills', 'ETL Processes', 'AI Frameworks and Libraries', 'Data-Driven Decision Making', 'Ethical Considerations', 'Market Analysis', 'API Development', 'Model Training and Evaluation', 'Adaptability', 'AI Ethics and Governance', 'Data Analysis', 'Problem-Solving', 'Attention to Detail', 'Software Engineering Principles', 'Programming', 'Deep Learning', 'Big Data Technologies', 'Computer Vision', 'Business Acumen', 'Data Visualization', 'Natural Language Processing (NLP)', 'Data Engineering', 'Algorithm Development', 'Robotics', 'IoT Integration', 'Edge Computing', 'Collaboration', 'Machine Learning Algorithms', 'Project Management']"
149623735,William,Caldwell,William.Caldwell000@mymdc.net,Applied Artificial Intelligence,AI Engineer,16,30000,High,2.52,Low,FALSE,"['Algorithm Development', 'Curiosity', 'Edge Computing', 'Data-Driven Decision Making', 'Collaboration', 'Communication', 'Model Training and Evaluation', 'Cloud Computing', 'Programming', 'Critical Thinking', 'Deep Learning', 'IoT Integration', 'Programming Languages', 'Big Data Technologies', 'Leadership', 'Adaptability']"
211944772,Christopher,Scott,Christopher.Scott000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,15,30000,High,3.09,Medium,FALSE,"['AI Ethics and Governance', 'Data Analysis', 'Ethical Considerations', 'Programming', 'Algorithm Development', 'Presentation Skills', 'Software Engineering Principles', 'Machine Learning Algorithms', 'DevOps', 'Curiosity', 'Cloud Computing', 'AI Frameworks and Libraries', 'Leadership', 'Creativity', 'Collaboration']"
552484592,Jessica,Murphy,Jessica.Murphy000@mymdc.net,Data Analytics,Business Intelligence Analyst,1,30000,High,3.12,Medium,FALSE,['Attention to Detail']
973562316,Kyle,Park,Kyle.Park000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,23,30000,High,2.52,Low,FALSE,"['Data Engineering', 'Problem-Solving', 'Critical Thinking', 'Database Management', 'AI Ethics and Governance', 'Robotics', 'Machine Learning Algorithms', 'AI Frameworks and Libraries', 'API Development', 'Programming', 'Attention to Detail', 'Market Analysis', 'Data Visualization', 'Ethical Considerations', 'Presentation Skills', 'Software Engineering Principles', 'Creativity', 'Curiosity', 'Big Data Technologies', 'Programming Languages', 'Model Training and Evaluation', 'IoT Integration', 'Business Acumen']"
340431025,Jacob,Dawson,Jacob.Dawson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,24,96402,High,2.93,Low,TRUE,"['AI Ethics and Governance', 'Problem-Solving', 'Edge Computing', 'Presentation Skills', 'Cloud Computing', 'Model Training and Evaluation', 'Creativity', 'Curiosity', 'Market Analysis', 'DevOps', 'AI Frameworks and Libraries', 'IoT Integration', 'Critical Thinking', 'Computer Vision', 'Programming Languages', 'ETL Processes', 'Leadership', 'Data-Driven Decision Making', 'Data Visualization', 'Project Management', 'Robotics', 'Natural Language Processing (NLP)', 'Adaptability', 'Programming']"
723324962,Christopher,Valenzuela,Christopher.Valenzuela000@mymdc.net,Data Analytics,Operations Analyst,34,70109,Medium,3.09,Medium,TRUE,"['Database Management', 'Deep Learning', 'Attention to Detail', 'Ethical Considerations', 'Data Engineering', 'Leadership', 'ETL Processes', 'Natural Language Processing (NLP)', 'IoT Integration', 'Machine Learning Algorithms', 'Data-Driven Decision Making', 'Big Data Technologies', 'Critical Thinking', 'Software Engineering Principles', 'Presentation Skills', 'Edge Computing', 'AI Ethics and Governance', 'Robotics', 'Creativity', 'AI Frameworks and Libraries', 'Programming Languages', 'Curiosity', 'Model Training and Evaluation', 'Communication', 'Algorithm Development', 'Business Acumen', 'Collaboration', 'Computer Vision', 'Project Management', 'API Development', 'Data Preprocessing', 'Adaptability', 'Data Visualization', 'Cloud Computing']"
380839050,Rebekah,Haney,Rebekah.Haney000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,10,30000,High,2.53,Low,FALSE,"['Software Engineering Principles', 'API Development', 'Presentation Skills', 'Business Acumen', 'Creativity', 'Critical Thinking', 'Database Management', 'Collaboration', 'AI Frameworks and Libraries', 'Communication']"
904251901,Joanna,Stevenson,Joanna.Stevenson000@mymdc.net,Data Analytics,Data Analyst,20,30000,High,2.51,Low,FALSE,"['Natural Language Processing (NLP)', 'Data Preprocessing', 'Model Training and Evaluation', 'Programming Languages', 'Curiosity', 'Presentation Skills', 'DevOps', 'Machine Learning Algorithms', 'Creativity', 'Big Data Technologies', 'Adaptability', 'Data Analysis', 'Collaboration', 'AI Frameworks and Libraries', 'Ethical Considerations', 'Database Management', 'IoT Integration', 'Cloud Computing', 'Attention to Detail', 'Leadership']"
948236505,Heidi,Blair,Heidi.Blair000@mymdc.net,Data Analytics,Data Scientist,15,30000,High,3.93,High,FALSE,"['Data-Driven Decision Making', 'AI Frameworks and Libraries', 'Machine Learning Algorithms', 'Deep Learning', 'Data Engineering', 'Attention to Detail', 'Problem-Solving', 'Model Training and Evaluation', 'Communication', 'Robotics', 'Data Preprocessing', 'Curiosity', 'AI Ethics and Governance', 'Programming', 'DevOps']"
149216489,Dakota,Roberson,Dakota.Roberson000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,7,30000,High,3.05,Medium,FALSE,"['API Development', 'Computer Vision', 'Big Data Technologies', 'AI Frameworks and Libraries', 'ETL Processes', 'Software Engineering Principles', 'Edge Computing']"
969448994,James,Brown,James.Brown000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,21,30000,High,3.08,Medium,FALSE,"['API Development', 'Natural Language Processing (NLP)', 'Edge Computing', 'Presentation Skills', 'Collaboration', 'Database Management', 'AI Ethics and Governance', 'Market Analysis', 'Ethical Considerations', 'Curiosity', 'Critical Thinking', 'Programming', 'Business Acumen', 'ETL Processes', 'Model Training and Evaluation', 'Communication', 'Project Management', 'Programming Languages', 'Problem-Solving', 'Machine Learning Algorithms', 'Data Preprocessing']"
445266443,Natasha,Moore,Natasha.Moore000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,28,95757,High,3.61,High,TRUE,"['Data-Driven Decision Making', 'API Development', 'Presentation Skills', 'Collaboration', 'ETL Processes', 'Business Acumen', 'Leadership', 'Database Management', 'Data Engineering', 'Software Engineering Principles', 'Big Data Technologies', 'IoT Integration', 'Critical Thinking', 'Edge Computing', 'AI Frameworks and Libraries', 'Deep Learning', 'DevOps', 'Problem-Solving', 'Data Visualization', 'Programming Languages', 'Project Management', 'Ethical Considerations', 'Market Analysis', 'Adaptability', 'AI Ethics and Governance', 'Machine Learning Algorithms', 'Computer Vision', 'Robotics']"
978455794,Eric,Vasquez,Eric.Vasquez000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,10,30000,High,3.45,Medium,FALSE,"['Model Training and Evaluation', 'Data Engineering', 'Project Management', 'Adaptability', 'Computer Vision', 'Business Acumen', 'Curiosity', 'Presentation Skills', 'Software Engineering Principles', 'DevOps']"
356565924,Casey,Thomas,Casey.Thomas000@mymdc.net,Data Analytics,Business Intelligence Analyst,18,30000,High,2.04,Very Low,FALSE,"['ETL Processes', 'Ethical Considerations', 'Data Engineering', 'Collaboration', 'Software Engineering Principles', 'Machine Learning Algorithms', 'Leadership', 'DevOps', 'Problem-Solving', 'IoT Integration', 'Critical Thinking', 'Creativity', 'AI Frameworks and Libraries', 'Data Preprocessing', 'Natural Language Processing (NLP)', 'Edge Computing', 'Programming Languages', 'Business Acumen']"
121407898,Diana,Bradley,Diana.Bradley000@mymdc.net,Data Analytics,Marketing Analyst,24,71222,Medium,2.16,Very Low,TRUE,"['Data Analysis', 'DevOps', 'Communication', 'Leadership', 'Data Preprocessing', 'Presentation Skills', 'Project Management', 'Attention to Detail', 'API Development', 'Market Analysis', 'ETL Processes', 'Deep Learning', 'Collaboration', 'Critical Thinking', 'Problem-Solving', 'Creativity', 'Edge Computing', 'Data Visualization', 'Business Acumen', 'Robotics', 'Algorithm Development', 'Big Data Technologies', 'Software Engineering Principles', 'AI Ethics and Governance']"
332423868,Angelica,Robinson,Angelica.Robinson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,13,30000,High,2.46,Very Low,FALSE,"['Programming', 'Project Management', 'ETL Processes', 'AI Frameworks and Libraries', 'Curiosity', 'Presentation Skills', 'Natural Language Processing (NLP)', 'Edge Computing', 'Data Visualization', 'Model Training and Evaluation', 'Data Analysis', 'Ethical Considerations', 'Cloud Computing']"
193317364,Michael,Nguyen,Michael.Nguyen000@mymdc.net,Data Analytics,Operations Analyst,3,30000,High,3.12,Medium,FALSE,"['Adaptability', 'Natural Language Processing (NLP)', 'Problem-Solving']"
469669320,Kimberly,Thomas,Kimberly.Thomas000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,39,30000,High,2.38,Very Low,FALSE,"['Business Acumen', 'Attention to Detail', 'Programming', 'Data Visualization', 'ETL Processes', 'Creativity', 'Data Analysis', 'Market Analysis', 'Software Engineering Principles', 'Data Preprocessing', 'Adaptability', 'AI Ethics and Governance', 'Communication', 'Collaboration', 'Programming Languages', 'Problem-Solving', 'IoT Integration', 'Edge Computing', 'Robotics', 'Project Management', 'Critical Thinking', 'Algorithm Development', 'Natural Language Processing (NLP)', 'Database Management', 'API Development', 'Presentation Skills', 'Computer Vision', 'Big Data Technologies', 'Deep Learning', 'DevOps', 'AI Frameworks and Libraries', 'Ethical Considerations', 'Curiosity', 'Machine Learning Algorithms', 'Cloud Computing', 'Model Training and Evaluation', 'Data-Driven Decision Making', 'Leadership', 'Data Engineering']"
477118196,Andrew,Thomas,Andrew.Thomas000@mymdc.net,Applied Artificial Intelligence,AI Engineer,6,30000,High,3.14,Medium,FALSE,"['Communication', 'Data Visualization', 'Project Management', 'Programming Languages', 'API Development', 'IoT Integration']"
683551180,Jessica,Nelson,Jessica.Nelson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,7,30000,High,2.61,Low,FALSE,"['Data Engineering', 'Cloud Computing', 'Software Engineering Principles', 'ETL Processes', 'API Development', 'Business Acumen', 'Data-Driven Decision Making']"
847145610,Darryl,Rivera,Darryl.Rivera000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,27,91192,High,3.14,Medium,TRUE,"['Cloud Computing', 'Leadership', 'Deep Learning', 'Curiosity', 'AI Ethics and Governance', 'Edge Computing', 'Natural Language Processing (NLP)', 'DevOps', 'Database Management', 'Model Training and Evaluation', 'Big Data Technologies', 'Data Preprocessing', 'Data-Driven Decision Making', 'Critical Thinking', 'Programming', 'IoT Integration', 'Computer Vision', 'Market Analysis', 'Programming Languages', 'ETL Processes', 'Project Management', 'AI Frameworks and Libraries', 'Robotics', 'Business Acumen', 'Data Engineering', 'Data Visualization', 'Algorithm Development']"
747717351,Jennifer,Hines,Jennifer.Hines000@mymdc.net,Data Analytics,Marketing Analyst,20,30000,High,2.88,Low,FALSE,"['Programming Languages', 'Adaptability', 'Data Analysis', 'AI Ethics and Governance', 'Leadership', 'Critical Thinking', 'IoT Integration', 'Big Data Technologies', 'Edge Computing', 'Curiosity', 'Business Acumen', 'Robotics', 'Creativity', 'Communication', 'Database Management', 'Ethical Considerations', 'Data Visualization', 'Software Engineering Principles', 'Algorithm Development', 'Computer Vision']"
975875767,Dylan,Green,Dylan.Green000@mymdc.net,Data Analytics,Marketing Analyst,10,69273,Medium,3.17,Medium,TRUE,"['Data Visualization', 'Market Analysis', 'Software Engineering Principles', 'DevOps', 'Communication', 'Programming Languages', 'Critical Thinking', 'Leadership', 'AI Frameworks and Libraries', 'Ethical Considerations']"
870857757,Brian,Oliver,Brian.Oliver000@mymdc.net,Data Analytics,Business Intelligence Analyst,12,30000,High,2.63,Low,FALSE,"['Computer Vision', 'Machine Learning Algorithms', 'ETL Processes', 'Data Engineering', 'Cloud Computing', 'Programming', 'Data Preprocessing', 'Communication', 'Edge Computing', 'Ethical Considerations', 'Adaptability', 'AI Ethics and Governance']"
858665911,Lisa,Kelly,Lisa.Kelly000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,25,81522,High,2.66,Low,TRUE,"['Edge Computing', 'Collaboration', 'Business Acumen', 'Robotics', 'Curiosity', 'IoT Integration', 'Algorithm Development', 'Attention to Detail', 'AI Ethics and Governance', 'Data Analysis', 'Data Engineering', 'Cloud Computing', 'ETL Processes', 'Leadership', 'AI Frameworks and Libraries', 'API Development', 'Machine Learning Algorithms', 'Project Management', 'Database Management', 'Model Training and Evaluation', 'Big Data Technologies', 'Communication', 'Programming', 'Critical Thinking', 'Problem-Solving']"
239722070,Beth,Gutierrez,Beth.Gutierrez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,37,30000,High,2.06,Very Low,FALSE,"['Data-Driven Decision Making', 'Robotics', 'Natural Language Processing (NLP)', 'Data Visualization', 'Ethical Considerations', 'Machine Learning Algorithms', 'Problem-Solving', 'Leadership', 'DevOps', 'Attention to Detail', 'Presentation Skills', 'Data Analysis', 'AI Ethics and Governance', 'Adaptability', 'ETL Processes', 'Business Acumen', 'Data Engineering', 'Software Engineering Principles', 'Data Preprocessing', 'Critical Thinking', 'Deep Learning', 'Cloud Computing', 'API Development', 'IoT Integration', 'Collaboration', 'AI Frameworks and Libraries', 'Edge Computing', 'Curiosity', 'Database Management', 'Big Data Technologies', 'Computer Vision', 'Communication', 'Programming Languages', 'Algorithm Development', 'Model Training and Evaluation', 'Project Management', 'Programming']"
832507767,Meagan,Calhoun,Meagan.Calhoun000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,35,30000,High,2.76,Low,FALSE,"['AI Ethics and Governance', 'IoT Integration', 'Data Preprocessing', 'Data Engineering', 'Software Engineering Principles', 'Programming', 'Project Management', 'Big Data Technologies', 'Collaboration', 'Data Visualization', 'Critical Thinking', 'Programming Languages', 'Curiosity', 'ETL Processes', 'Market Analysis', 'Machine Learning Algorithms', 'Creativity', 'Computer Vision', 'Robotics', 'Cloud Computing', 'Model Training and Evaluation', 'Algorithm Development', 'Data Analysis', 'Business Acumen', 'Problem-Solving', 'Edge Computing', 'Ethical Considerations', 'Communication', 'Data-Driven Decision Making', 'Natural Language Processing (NLP)', 'Database Management', 'Leadership', 'Adaptability', 'AI Frameworks and Libraries', 'Presentation Skills']"
877953162,Robert,Howard,Robert.Howard000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,30,30000,High,3.24,Medium,FALSE,"['Machine Learning Algorithms', 'Presentation Skills', 'Creativity', 'Communication', 'Edge Computing', 'Programming Languages', 'Big Data Technologies', 'Deep Learning', 'Market Analysis', 'Programming', 'Collaboration', 'Algorithm Development', 'Attention to Detail', 'IoT Integration', 'Software Engineering Principles', 'Database Management', 'Adaptability', 'Problem-Solving', 'Data Visualization', 'Robotics', 'Data Analysis', 'Data-Driven Decision Making', 'Critical Thinking', 'Model Training and Evaluation', 'AI Frameworks and Libraries', 'ETL Processes', 'AI Ethics and Governance', 'Cloud Computing', 'DevOps', 'Ethical Considerations']"
373336869,Emma,Frazier,Emma.Frazier000@mymdc.net,Data Analytics,Operations Analyst,7,30000,High,3.22,Medium,FALSE,"['Data-Driven Decision Making', 'Project Management', 'Problem-Solving', 'Model Training and Evaluation', 'AI Frameworks and Libraries', 'Big Data Technologies', 'Data Preprocessing']"
